TIMESTAMP,SAMPLES_ECG1,SAMPLES_SAT,SAMPLES_ABP,RATE_ECG1,RATE_SAT,RATE_ABP
'2015-01-10T17:21:35.272',0.96,1.955,90.068,,,
'2015-01-10T17:21:35.280',0.985,1.937,95.49,,,
'2015-01-10T17:21:35.288',1,1.917,99.691,,,
'2015-01-10T17:21:35.296',0.99,1.894,103.11,,,
'2015-01-10T17:21:35.304',0.96,1.873,106.236,,,
'2015-01-10T17:21:35.312',0.93,1.854,109.313,,,
'2015-01-10T17:21:35.320',0.9,1.841,112.292,,,
'2015-01-10T17:21:35.328',0.875,1.829,115.077,,,
'2015-01-10T17:21:35.336',0.855,1.817,117.372,,,
'2015-01-10T17:21:35.344',0.845,1.804,119.131,,,
'2015-01-10T17:21:35.352',0.85,1.793,120.254,,,
'2015-01-10T17:21:35.360',0.845,1.779,120.889,,,
'2015-01-10T17:21:35.368',0.845,1.762,120.987,,,
'2015-01-10T17:21:35.376',0.835,1.748,120.938,,,
'2015-01-10T17:21:35.384',0.845,1.734,120.596,,,
'2015-01-10T17:21:35.392',0.84,1.718,120.254,,,
'2015-01-10T17:21:35.400',0.845,1.703,119.668,,,
'2015-01-10T17:21:35.408',0.855,1.688,118.886,,,
'2015-01-10T17:21:35.416',0.86,1.674,117.763,,,
'2015-01-10T17:21:35.424',0.835,1.662,116.298,,,
'2015-01-10T17:21:35.432',0.845,1.654,114.442,,,
'2015-01-10T17:21:35.440',0.835,1.645,112.244,,,
'2015-01-10T17:21:35.448',0.855,1.635,109.801,,,
'2015-01-10T17:21:35.456',0.87,1.624,107.164,,,
'2015-01-10T17:21:35.464',0.86,1.615,104.429,,,
'2015-01-10T17:21:35.472',0.885,1.609,101.498,,,
'2015-01-10T17:21:35.480',0.905,1.604,98.372,,,
'2015-01-10T17:21:35.488',0.94,1.602,95.002,,,
'2015-01-10T17:21:35.496',0.935,1.601,91.289,,,
'2015-01-10T17:21:35.504',0.945,1.6,87.284,,,
'2015-01-10T17:21:35.512',0.956,1.603,83.035,,,
'2015-01-10T17:21:35.520',0.95,1.611,78.785,,,
'2015-01-10T17:21:35.528',0.956,1.623,74.634,,,
'2015-01-10T17:21:35.536',0.976,1.637,70.922,,,
'2015-01-10T17:21:35.544',0.965,1.654,67.942,,,
'2015-01-10T17:21:35.552',0.895,1.675,65.695,,,
'2015-01-10T17:21:35.560',0.845,1.702,64.181,,,
'2015-01-10T17:21:35.568',0.82,1.732,63.253,,,
'2015-01-10T17:21:35.576',0.81,1.767,62.569,,,
'2015-01-10T17:21:35.584',0.815,1.804,62.13,,,
'2015-01-10T17:21:35.592',0.81,1.844,61.69,,,
'2015-01-10T17:21:35.600',0.8,1.886,61.153,,,
'2015-01-10T17:21:35.608',0.795,1.932,60.664,,,
'2015-01-10T17:21:35.616',0.815,1.976,60.176,,,
'2015-01-10T17:21:35.624',0.81,2.01,59.59,,,
'2015-01-10T17:21:35.632',0.795,2.042,59.101,,,
'2015-01-10T17:21:35.640',0.81,2.078,58.564,,,
'2015-01-10T17:21:35.648',0.815,2.115,58.027,,,
'2015-01-10T17:21:35.656',0.815,2.151,57.538,,,
'2015-01-10T17:21:35.664',0.765,2.184,57.001,,,
'2015-01-10T17:21:35.672',0.891,2.215,56.464,,,
'2015-01-10T17:21:35.680',1.501,2.242,55.926,,,
'2015-01-10T17:21:35.688',1.501,2.269,55.34,,,
'2015-01-10T17:21:35.696',1.501,2.294,54.852,,,
'2015-01-10T17:21:35.704',1.501,2.32,54.315,,,
'2015-01-10T17:21:35.712',1.065,2.343,53.875,,,
'2015-01-10T17:21:35.720',0.715,2.36,53.484,,,
'2015-01-10T17:21:35.728',0.615,2.37,53.045,,,
'2015-01-10T17:21:35.736',0.6,2.382,52.654,,,
'2015-01-10T17:21:35.744',0.59,2.393,52.312,,,
'2015-01-10T17:21:35.752',0.585,2.4,51.872,,,
'2015-01-10T17:21:35.760',0.58,2.401,51.482,,,
'2015-01-10T17:21:35.768',0.6,2.395,50.993,,,
'2015-01-10T17:21:35.776',0.585,2.385,50.554,,,
'2015-01-10T17:21:35.784',0.605,2.374,49.967,,,
'2015-01-10T17:21:35.792',0.62,2.361,49.43,,,
'2015-01-10T17:21:35.800',0.61,2.345,48.844,,,
'2015-01-10T17:21:35.808',0.615,2.326,48.307,,,
'2015-01-10T17:21:35.816',0.625,2.305,47.721,,,
'2015-01-10T17:21:35.824',0.62,2.283,47.281,,,
'2015-01-10T17:21:35.832',0.615,2.261,46.939,,,
'2015-01-10T17:21:35.840',0.625,2.239,46.548,,,
'2015-01-10T17:21:35.848',0.625,2.216,46.255,,,
'2015-01-10T17:21:35.856',0.635,2.192,45.865,,,
'2015-01-10T17:21:35.864',0.625,2.167,45.425,,,
'2015-01-10T17:21:35.872',0.635,2.14,44.839,,,
'2015-01-10T17:21:35.880',0.625,2.111,44.253,,,
'2015-01-10T17:21:35.888',0.63,2.085,43.667,,,
'2015-01-10T17:21:35.896',0.64,2.063,43.227,,,
'2015-01-10T17:21:35.904',0.65,2.044,43.032,,,
'2015-01-10T17:21:35.912',0.665,2.025,43.471,,,
'2015-01-10T17:21:35.920',0.695,2.008,45.181,,,
'2015-01-10T17:21:35.928',0.72,1.993,48.795,,,
'2015-01-10T17:21:35.936',0.765,1.977,54.754,,,
'2015-01-10T17:21:35.944',0.815,1.956,62.618,,,
'2015-01-10T17:21:35.952',0.86,1.935,71.556,,,
'2015-01-10T17:21:35.960',0.9,1.914,80.3,,,
'2015-01-10T17:21:35.968',0.93,1.894,87.87,,,
'2015-01-10T17:21:35.976',0.98,1.876,93.927,,,
'2015-01-10T17:21:35.984',1,1.86,98.665,,,
'2015-01-10T17:21:35.992',1.005,1.848,102.426,,,
'2015-01-10T17:21:36.000',0.985,1.836,105.698,,,
'2015-01-10T17:21:36.008',0.95,1.823,108.727,,,
'2015-01-10T17:21:36.016',0.92,1.811,111.755,,,
'2015-01-10T17:21:36.024',0.891,1.803,114.539,,,
'2015-01-10T17:21:36.032',0.885,1.795,117.128,,,
'2015-01-10T17:21:36.040',0.865,1.783,119.179,,,
'2015-01-10T17:21:36.048',0.86,1.77,120.694,,,
'2015-01-10T17:21:36.056',0.855,1.758,121.622,,,
'2015-01-10T17:21:36.064',0.86,1.742,122.061,,,
'2015-01-10T17:21:36.072',0.85,1.725,122.061,,,
'2015-01-10T17:21:36.080',0.86,1.708,121.719,,,
'2015-01-10T17:21:36.088',0.845,1.689,121.182,,,
'2015-01-10T17:21:36.096',0.85,1.673,120.449,,,
'2015-01-10T17:21:36.104',0.86,1.66,119.472,,,
'2015-01-10T17:21:36.112',0.86,1.65,118.349,,,
'2015-01-10T17:21:36.120',0.865,1.644,117.03,,,
'2015-01-10T17:21:36.128',0.86,1.637,115.37,,,
'2015-01-10T17:21:36.136',0.86,1.628,113.367,,,
'2015-01-10T17:21:36.144',0.86,1.617,111.071,,,
'2015-01-10T17:21:36.152',0.865,1.605,108.483,,,
'2015-01-10T17:21:36.160',0.86,1.593,105.698,,,
'2015-01-10T17:21:36.168',0.875,1.583,102.817,,,
'2015-01-10T17:21:36.176',0.895,1.576,99.691,,,
'2015-01-10T17:21:36.184',0.915,1.573,96.418,,,
'2015-01-10T17:21:36.192',0.935,1.571,92.852,,,
'2015-01-10T17:21:36.200',0.945,1.572,89.043,,,
'2015-01-10T17:21:36.208',0.956,1.577,84.94,,,
'2015-01-10T17:21:36.216',0.96,1.586,80.593,,,
'2015-01-10T17:21:36.224',0.96,1.595,76.343,,,
'2015-01-10T17:21:36.232',0.956,1.607,72.485,,,
'2015-01-10T17:21:36.240',0.996,1.622,69.261,,,
'2015-01-10T17:21:36.248',1,1.642,66.867,,,
'2015-01-10T17:21:36.256',0.915,1.667,65.256,,,
'2015-01-10T17:21:36.264',0.855,1.694,64.181,,,
'2015-01-10T17:21:36.272',0.83,1.726,63.448,,,
'2015-01-10T17:21:36.280',0.815,1.764,62.862,,,
'2015-01-10T17:21:36.288',0.805,1.804,62.374,,,
'2015-01-10T17:21:36.296',0.82,1.842,61.788,,,
'2015-01-10T17:21:36.304',0.815,1.881,61.299,,,
'2015-01-10T17:21:36.312',0.82,1.92,60.713,,,
'2015-01-10T17:21:36.320',0.815,1.955,60.176,,,
'2015-01-10T17:21:36.328',0.81,1.987,59.687,,,
'2015-01-10T17:21:36.336',0.82,2.021,59.15,,,
'2015-01-10T17:21:36.344',0.815,2.054,58.662,,,
'2015-01-10T17:21:36.352',0.83,2.086,58.222,,,
'2015-01-10T17:21:36.360',0.83,2.117,57.734,,,
'2015-01-10T17:21:36.368',0.8,2.149,57.196,,,
'2015-01-10T17:21:36.376',0.77,2.18,56.61,,,
'2015-01-10T17:21:36.384',1.415,2.208,56.122,,,
'2015-01-10T17:21:36.392',1.501,2.233,55.633,,,
'2015-01-10T17:21:36.400',1.501,2.256,55.096,,,
'2015-01-10T17:21:36.408',1.501,2.278,54.608,,,
'2015-01-10T17:21:36.416',1.126,2.297,54.168,,,
'2015-01-10T17:21:36.424',0.755,2.314,53.728,,,
'2015-01-10T17:21:36.432',0.635,2.326,53.24,,,
'2015-01-10T17:21:36.440',0.61,2.339,52.752,,,
'2015-01-10T17:21:36.448',0.615,2.35,52.312,,,
'2015-01-10T17:21:36.456',0.605,2.357,51.872,,,
'2015-01-10T17:21:36.464',0.6,2.359,51.433,,,
'2015-01-10T17:21:36.472',0.61,2.355,51.042,,,
'2015-01-10T17:21:36.480',0.625,2.345,50.602,,,
'2015-01-10T17:21:36.488',0.62,2.331,50.163,,,
'2015-01-10T17:21:36.496',0.62,2.314,49.626,,,
'2015-01-10T17:21:36.504',0.63,2.292,49.088,,,
'2015-01-10T17:21:36.512',0.625,2.269,48.551,,,
'2015-01-10T17:21:36.520',0.62,2.247,48.063,,,
'2015-01-10T17:21:36.528',0.625,2.229,47.623,,,
'2015-01-10T17:21:36.536',0.63,2.21,47.281,,,
'2015-01-10T17:21:36.544',0.635,2.192,46.988,,,
'2015-01-10T17:21:36.552',0.64,2.173,46.597,,,
'2015-01-10T17:21:36.560',0.635,2.153,46.255,,,
'2015-01-10T17:21:36.568',0.645,2.13,45.669,,,
'2015-01-10T17:21:36.576',0.635,2.106,45.132,,,
'2015-01-10T17:21:36.584',0.63,2.084,44.497,,,
'2015-01-10T17:21:36.592',0.635,2.064,43.862,,,
'2015-01-10T17:21:36.600',0.64,2.046,43.373,,,
'2015-01-10T17:21:36.608',0.645,2.029,43.178,,,
'2015-01-10T17:21:36.616',0.67,2.012,43.569,,,
'2015-01-10T17:21:36.624',0.685,1.995,45.181,,,
'2015-01-10T17:21:36.632',0.72,1.978,48.6,,,
'2015-01-10T17:21:36.640',0.755,1.956,54.363,,,
'2015-01-10T17:21:36.648',0.8,1.935,62.227,,,
'2015-01-10T17:21:36.656',0.85,1.916,71.312,,,
'2015-01-10T17:21:36.664',0.885,1.897,80.251,,,
'2015-01-10T17:21:36.672',0.935,1.88,88.163,,,
'2015-01-10T17:21:36.680',0.976,1.864,94.562,,,
'2015-01-10T17:21:36.688',1.01,1.851,99.349,,,
'2015-01-10T17:21:36.696',1.015,1.839,103.061,,,
'2015-01-10T17:21:36.704',0.99,1.823,106.187,,,
'2015-01-10T17:21:36.712',0.965,1.806,109.118,,,
'2015-01-10T17:21:36.720',0.945,1.792,112.195,,,
'2015-01-10T17:21:36.728',0.92,1.778,115.174,,,
'2015-01-10T17:21:36.736',0.885,1.761,118.056,,,
'2015-01-10T17:21:36.744',0.88,1.744,120.498,,,
'2015-01-10T17:21:36.752',0.87,1.726,122.452,,,
'2015-01-10T17:21:36.760',0.86,1.71,123.722,,,
'2015-01-10T17:21:36.768',0.855,1.697,124.357,,,
'2015-01-10T17:21:36.776',0.86,1.685,124.357,,,
'2015-01-10T17:21:36.784',0.86,1.675,123.868,,,
'2015-01-10T17:21:36.792',0.86,1.666,123.038,,,
'2015-01-10T17:21:36.800',0.855,1.656,122.012,,,
'2015-01-10T17:21:36.808',0.87,1.646,120.889,,,
'2015-01-10T17:21:36.816',0.875,1.635,119.619,,,
'2015-01-10T17:21:36.824',0.87,1.628,118.251,,,
'2015-01-10T17:21:36.832',0.875,1.62,116.688,,,
'2015-01-10T17:21:36.840',0.87,1.61,114.783,,,
'2015-01-10T17:21:36.848',0.875,1.598,112.634,,,
'2015-01-10T17:21:36.856',0.885,1.587,110.192,,,
'2015-01-10T17:21:36.864',0.885,1.576,107.506,,,
'2015-01-10T17:21:36.872',0.891,1.569,104.624,,,
'2015-01-10T17:21:36.880',0.9,1.566,101.498,,,
'2015-01-10T17:21:36.888',0.91,1.564,98.03,,,
'2015-01-10T17:21:36.896',0.935,1.563,94.22,,,
'2015-01-10T17:21:36.904',0.95,1.563,90.117,,,
'2015-01-10T17:21:36.912',0.956,1.564,85.721,,,
'2015-01-10T17:21:36.920',0.95,1.57,81.228,,,
'2015-01-10T17:21:36.928',0.97,1.579,76.88,,,
'2015-01-10T17:21:36.936',0.976,1.589,72.875,,,
'2015-01-10T17:21:36.944',0.965,1.602,69.603,,,
'2015-01-10T17:21:36.952',0.985,1.62,67.161,,,
'2015-01-10T17:21:36.960',1.01,1.642,65.5,,,
'2015-01-10T17:21:36.968',0.94,1.67,64.425,,,
'2015-01-10T17:21:36.976',0.855,1.7,63.693,,,
'2015-01-10T17:21:36.984',0.825,1.734,63.155,,,
'2015-01-10T17:21:36.992',0.82,1.771,62.667,,,
'2015-01-10T17:21:37.000',0.825,1.809,62.178,,,
'2015-01-10T17:21:37.008',0.82,1.848,61.592,,,
'2015-01-10T17:21:37.016',0.82,1.88,61.055,,,
'2015-01-10T17:21:37.024',0.835,1.91,60.469,,,
'2015-01-10T17:21:37.032',0.83,1.944,59.98,,,
'2015-01-10T17:21:37.040',0.835,1.98,59.541,,,
'2015-01-10T17:21:37.048',0.82,2.015,59.052,,,
'2015-01-10T17:21:37.056',0.83,2.049,58.613,,,
'2015-01-10T17:21:37.064',0.825,2.085,58.124,,,
'2015-01-10T17:21:37.072',0.835,2.12,57.538,,,
'2015-01-10T17:21:37.080',0.81,2.155,57.001,,,
'2015-01-10T17:21:37.088',0.785,2.188,56.415,,,
'2015-01-10T17:21:37.096',1.341,2.217,55.78,,,
'2015-01-10T17:21:37.104',1.501,2.256,55.243,,,
'2015-01-10T17:21:37.112',1.501,2.3,54.608,,,
'2015-01-10T17:21:37.120',1.501,2.327,54.07,,,
'2015-01-10T17:21:37.128',1.236,2.345,53.533,,,
'2015-01-10T17:21:37.136',0.785,2.361,52.996,,,
'2015-01-10T17:21:37.144',0.645,2.374,52.556,,,
'2015-01-10T17:21:37.152',0.61,2.383,52.117,,,
'2015-01-10T17:21:37.160',0.6,2.385,51.726,,,
'2015-01-10T17:21:37.168',0.61,2.381,51.286,,,
'2015-01-10T17:21:37.176',0.605,2.371,50.944,,,
'2015-01-10T17:21:37.184',0.6,2.36,50.554,,,
'2015-01-10T17:21:37.192',0.61,2.346,50.114,,,
'2015-01-10T17:21:37.200',0.615,2.332,49.626,,,
'2015-01-10T17:21:37.208',0.62,2.315,49.088,,,
'2015-01-10T17:21:37.216',0.62,2.295,48.6,,,
'2015-01-10T17:21:37.224',0.625,2.277,48.111,,,
'2015-01-10T17:21:37.232',0.625,2.256,47.672,,,
'2015-01-10T17:21:37.240',0.625,2.235,47.281,,,
'2015-01-10T17:21:37.248',0.625,2.213,46.939,,,
'2015-01-10T17:21:37.256',0.635,2.192,46.5,,,
'2015-01-10T17:21:37.264',0.64,2.168,46.109,,,
'2015-01-10T17:21:37.272',0.635,2.142,45.62,,,
'2015-01-10T17:21:37.280',0.64,2.116,45.034,,,
'2015-01-10T17:21:37.288',0.635,2.091,44.497,,,
'2015-01-10T17:21:37.296',0.625,2.067,43.862,,,
'2015-01-10T17:21:37.304',0.655,2.046,43.276,,,
'2015-01-10T17:21:37.312',0.645,2.026,42.787,,,
'2015-01-10T17:21:37.320',0.65,2.01,42.543,,,
'2015-01-10T17:21:37.328',0.665,1.99,42.787,,,
'2015-01-10T17:21:37.336',0.675,1.966,44.057,,,
'2015-01-10T17:21:37.344',0.725,1.943,47.037,,,
'2015-01-10T17:21:37.352',0.77,1.921,52.361,,,
'2015-01-10T17:21:37.360',0.795,1.898,59.932,,,
'2015-01-10T17:21:37.368',0.85,1.879,68.87,,,
'2015-01-10T17:21:37.376',0.895,1.859,77.906,,,
'2015-01-10T17:21:37.384',0.945,1.843,85.965,,,
'2015-01-10T17:21:37.392',0.976,1.829,92.608,,,
'2015-01-10T17:21:37.400',1.021,1.815,97.737,,,
'2015-01-10T17:21:37.408',1.03,1.801,101.742,,,
'2015-01-10T17:21:37.416',1.005,1.79,105.112,,,
'2015-01-10T17:21:37.424',0.976,1.777,108.238,,,
'2015-01-10T17:21:37.432',0.95,1.761,111.413,,,
'2015-01-10T17:21:37.440',0.93,1.745,114.49,,,
'2015-01-10T17:21:37.448',0.905,1.729,117.323,,,
'2015-01-10T17:21:37.456',0.885,1.711,119.619,,,
'2015-01-10T17:21:37.464',0.88,1.691,121.377,,,
'2015-01-10T17:21:37.472',0.875,1.671,122.55,,,
'2015-01-10T17:21:37.480',0.88,1.649,123.282,,,
'2015-01-10T17:21:37.488',0.875,1.629,123.624,,,
'2015-01-10T17:21:37.496',0.865,1.612,123.575,,,
'2015-01-10T17:21:37.504',0.865,1.598,123.233,,,
'2015-01-10T17:21:37.512',0.86,1.589,122.599,,,
'2015-01-10T17:21:37.520',0.86,1.587,121.622,,,
'2015-01-10T17:21:37.528',0.87,1.587,120.254,,,
'2015-01-10T17:21:37.536',0.88,1.587,118.544,,,
'2015-01-10T17:21:37.544',0.86,1.584,116.542,,,
'2015-01-10T17:21:37.552',0.875,1.579,114.295,,,
'2015-01-10T17:21:37.560',0.875,1.572,111.853,,,
'2015-01-10T17:21:37.568',0.865,1.561,109.362,,,
'2015-01-10T17:21:37.576',0.86,1.548,106.675,,,
'2015-01-10T17:21:37.584',0.885,1.535,103.989,,,
'2015-01-10T17:21:37.592',0.891,1.521,101.058,,,
'2015-01-10T17:21:37.600',0.895,1.511,97.883,,,
'2015-01-10T17:21:37.608',0.891,1.506,94.318,,,
'2015-01-10T17:21:37.616',0.9,1.505,90.361,,,
'2015-01-10T17:21:37.624',0.92,1.506,86.063,,,
'2015-01-10T17:21:37.632',0.956,1.508,81.472,,,
'2015-01-10T17:21:37.640',0.956,1.515,76.978,,,
'2015-01-10T17:21:37.648',0.965,1.528,72.875,,,
'2015-01-10T17:21:37.656',0.976,1.546,69.505,,,
'2015-01-10T17:21:37.664',0.996,1.569,66.916,,,
'2015-01-10T17:21:37.672',0.976,1.59,65.109,,,
'2015-01-10T17:21:37.680',0.98,1.616,63.937,,,
'2015-01-10T17:21:37.688',1,1.647,63.106,,,
'2015-01-10T17:21:37.696',1.01,1.682,62.472,,,
'2015-01-10T17:21:37.704',0.935,1.723,61.934,,,
'2015-01-10T17:21:37.712',0.87,1.767,61.348,,,
'2015-01-10T17:21:37.720',0.86,1.805,60.811,,,
'2015-01-10T17:21:37.728',0.84,1.841,60.176,,,
'2015-01-10T17:21:37.736',0.835,1.881,59.687,,,
'2015-01-10T17:21:37.744',0.845,1.922,59.15,,,
'2015-01-10T17:21:37.752',0.835,1.965,58.759,,,
'2015-01-10T17:21:37.760',0.825,2.006,58.32,,,
'2015-01-10T17:21:37.768',0.835,2.044,57.88,,,
'2015-01-10T17:21:37.776',0.845,2.082,57.441,,,
'2015-01-10T17:21:37.784',0.83,2.119,56.903,,,
'2015-01-10T17:21:37.792',0.835,2.155,56.415,,,
'2015-01-10T17:21:37.800',0.835,2.192,55.878,,,
'2015-01-10T17:21:37.808',0.84,2.227,55.291,,,
'2015-01-10T17:21:37.816',0.785,2.253,54.754,,,
'2015-01-10T17:21:37.824',0.97,2.272,54.168,,,
'2015-01-10T17:21:37.832',1.501,2.288,53.631,,,
'2015-01-10T17:21:37.840',1.501,2.304,53.045,,,
'2015-01-10T17:21:37.848',1.501,2.317,52.556,,,
'2015-01-10T17:21:37.856',1.501,2.326,52.068,,,
'2015-01-10T17:21:37.864',0.98,2.331,51.53,,,
'2015-01-10T17:21:37.872',0.69,2.336,51.091,,,
'2015-01-10T17:21:37.880',0.61,2.338,50.651,,,
'2015-01-10T17:21:37.888',0.615,2.337,50.309,,,
'2015-01-10T17:21:37.896',0.625,2.331,49.919,,,
'2015-01-10T17:21:37.904',0.625,2.322,49.479,,,
'2015-01-10T17:21:37.912',0.625,2.309,49.039,,,
'2015-01-10T17:21:37.920',0.615,2.296,48.6,,,
'2015-01-10T17:21:37.928',0.605,2.281,48.111,,,
'2015-01-10T17:21:37.936',0.625,2.262,47.672,,,
'2015-01-10T17:21:37.944',0.625,2.241,47.183,,,
'2015-01-10T17:21:37.952',0.64,2.219,46.744,,,
'2015-01-10T17:21:37.960',0.645,2.193,46.304,,,
'2015-01-10T17:21:37.968',0.65,2.167,45.962,,,
'2015-01-10T17:21:37.976',0.645,2.144,45.62,,,
'2015-01-10T17:21:37.984',0.65,2.119,45.278,,,
'2015-01-10T17:21:37.992',0.66,2.094,44.937,,,
'2015-01-10T17:21:38.000',0.665,2.07,44.546,,,
'2015-01-10T17:21:38.008',0.635,2.05,44.106,,,
'2015-01-10T17:21:38.016',0.645,2.034,43.618,,,
'2015-01-10T17:21:38.024',0.65,2.021,43.129,,,
'2015-01-10T17:21:38.032',0.66,2.005,42.592,,,
'2015-01-10T17:21:38.040',0.67,1.987,42.152,,,
'2015-01-10T17:21:38.048',0.675,1.968,41.713,,,
'2015-01-10T17:21:38.056',0.68,1.947,41.615,,,
'2015-01-10T17:21:38.064',0.69,1.929,42.055,,,
'2015-01-10T17:21:38.072',0.72,1.908,43.618,,,
'2015-01-10T17:21:38.080',0.745,1.889,47.037,,,
'2015-01-10T17:21:38.088',0.81,1.872,52.752,,,
'2015-01-10T17:21:38.096',0.855,1.854,60.567,,,
'2015-01-10T17:21:38.104',0.9,1.839,69.554,,,
'2015-01-10T17:21:38.112',0.94,1.824,78.492,,,
'2015-01-10T17:21:38.120',0.99,1.809,86.405,,,
'2015-01-10T17:21:38.128',1.021,1.795,92.755,,,
'2015-01-10T17:21:38.136',1.041,1.78,97.688,,,
'2015-01-10T17:21:38.144',1.05,1.765,101.547,,,
'2015-01-10T17:21:38.152',1.025,1.751,105.063,,,
'2015-01-10T17:21:38.160',0.98,1.738,108.434,,,
'2015-01-10T17:21:38.168',0.965,1.724,111.853,,,
'2015-01-10T17:21:38.176',0.94,1.709,115.174,,,
'2015-01-10T17:21:38.184',0.915,1.693,118.203,,,
'2015-01-10T17:21:38.192',0.92,1.678,120.547,,,
'2015-01-10T17:21:38.200',0.9,1.66,122.257,,,
'2015-01-10T17:21:38.208',0.885,1.641,123.233,,,
'2015-01-10T17:21:38.216',0.9,1.629,123.673,,,
'2015-01-10T17:21:38.224',0.905,1.619,123.673,,,
'2015-01-10T17:21:38.232',0.895,1.607,123.38,,,
'2015-01-10T17:21:38.240',0.865,1.593,122.794,,,
'2015-01-10T17:21:38.248',0.885,1.582,122.061,,,
'2015-01-10T17:21:38.256',0.885,1.572,120.987,,,
'2015-01-10T17:21:38.264',0.87,1.565,119.619,,,
'2015-01-10T17:21:38.272',0.885,1.562,117.861,,,
'2015-01-10T17:21:38.280',0.895,1.56,115.858,,,
'2015-01-10T17:21:38.288',0.885,1.559,113.66,,,
'2015-01-10T17:21:38.296',0.905,1.559,111.364,,,
'2015-01-10T17:21:38.304',0.905,1.555,108.971,,,
'2015-01-10T17:21:38.312',0.9,1.545,106.382,,,
'2015-01-10T17:21:38.320',0.895,1.538,103.549,,,
'2015-01-10T17:21:38.328',0.915,1.53,100.423,,,
'2015-01-10T17:21:38.336',0.91,1.519,96.907,,,
'2015-01-10T17:21:38.344',0.92,1.51,93.194,,,
'2015-01-10T17:21:38.352',0.94,1.505,88.994,,,
'2015-01-10T17:21:38.360',0.956,1.503,84.549,,,
'2015-01-10T17:21:38.368',0.965,1.503,80.007,,,
'2015-01-10T17:21:38.376',0.98,1.509,75.562,,,
'2015-01-10T17:21:38.384',0.985,1.523,71.556,,,
'2015-01-10T17:21:38.392',0.97,1.544,68.382,,,
'2015-01-10T17:21:38.400',0.996,1.568,66.037,,,
'2015-01-10T17:21:38.408',0.99,1.594,64.572,,,
'2015-01-10T17:21:38.416',1.021,1.622,63.595,,,
'2015-01-10T17:21:38.424',0.98,1.65,63.009,,,
'2015-01-10T17:21:38.432',0.895,1.682,62.423,,,
'2015-01-10T17:21:38.440',0.855,1.718,61.885,,,
'2015-01-10T17:21:38.448',0.85,1.76,61.299,,,
'2015-01-10T17:21:38.456',0.83,1.804,60.713,,,
'2015-01-10T17:21:38.464',0.815,1.848,60.176,,,
'2015-01-10T17:21:38.472',0.81,1.891,59.687,,,
'2015-01-10T17:21:38.480',0.82,1.936,59.248,,,
'2015-01-10T17:21:38.488',0.82,1.982,58.857,,,
'2015-01-10T17:21:38.496',0.8,2.025,58.466,,,
'2015-01-10T17:21:38.504',0.805,2.065,58.124,,,
'2015-01-10T17:21:38.512',0.81,2.104,57.782,,,
'2015-01-10T17:21:38.520',0.81,2.135,57.343,,,
'2015-01-10T17:21:38.528',0.81,2.163,56.854,,,
'2015-01-10T17:21:38.536',0.805,2.196,56.366,,,
'2015-01-10T17:21:38.544',0.75,2.229,55.78,,,
'2015-01-10T17:21:38.552',0.996,2.258,55.243,,,
'2015-01-10T17:21:38.560',1.501,2.283,54.608,,,
'2015-01-10T17:21:38.568',1.501,2.305,53.973,,,
'2015-01-10T17:21:38.576',1.501,2.323,53.484,,,
'2015-01-10T17:21:38.584',1.501,2.339,52.996,,,
'2015-01-10T17:21:38.592',0.9,2.355,52.556,,,
'2015-01-10T17:21:38.600',0.65,2.366,52.214,,,
'2015-01-10T17:21:38.608',0.595,2.371,51.872,,,
'2015-01-10T17:21:38.616',0.585,2.37,51.53,,,
'2015-01-10T17:21:38.624',0.595,2.363,51.189,,,
'2015-01-10T17:21:38.632',0.59,2.352,50.798,,,
'2015-01-10T17:21:38.640',0.585,2.339,50.309,,,
'2015-01-10T17:21:38.648',0.59,2.324,49.821,,,
'2015-01-10T17:21:38.656',0.6,2.305,49.284,,,
'2015-01-10T17:21:38.664',0.61,2.286,48.795,,,
'2015-01-10T17:21:38.672',0.605,2.268,48.307,,,
'2015-01-10T17:21:38.680',0.615,2.248,47.916,,,
'2015-01-10T17:21:38.688',0.6,2.228,47.525,,,
'2015-01-10T17:21:38.696',0.605,2.206,47.232,,,
'2015-01-10T17:21:38.704',0.6,2.185,46.841,,,
'2015-01-10T17:21:38.712',0.61,2.163,46.5,,,
'2015-01-10T17:21:38.720',0.61,2.142,46.06,,,
'2015-01-10T17:21:38.728',0.615,2.116,45.62,,,
'2015-01-10T17:21:38.736',0.6,2.087,45.132,,,
'2015-01-10T17:21:38.744',0.605,2.06,44.546,,,
'2015-01-10T17:21:38.752',0.6,2.035,44.008,,,
'2015-01-10T17:21:38.760',0.605,2.014,43.471,,,
'2015-01-10T17:21:38.768',0.61,1.996,42.983,,,
'2015-01-10T17:21:38.776',0.615,1.979,42.69,,,
'2015-01-10T17:21:38.784',0.625,1.964,42.69,,,
'2015-01-10T17:21:38.792',0.635,1.949,43.373,,,
'2015-01-10T17:21:38.800',0.675,1.935,45.278,,,
'2015-01-10T17:21:38.808',0.7,1.92,49.284,,,
'2015-01-10T17:21:38.816',0.755,1.907,55.633,,,
'2015-01-10T17:21:38.824',0.805,1.895,63.839,,,
'2015-01-10T17:21:38.832',0.845,1.881,73.071,,,
'2015-01-10T17:21:38.840',0.895,1.864,82.009,,,
'2015-01-10T17:21:38.848',0.95,1.848,89.678,,,
'2015-01-10T17:21:38.856',0.98,1.834,95.734,,,
